Title,URL,Views
"Hop Along - Bark Your Head Off, Dog ALBUM REVIEW",https://www.youtube.com/watch?v=_C0gp-HN7NY,"107,426 views"
A Perfect Circle - Eat the Elephant ALBUM REVIEW,https://www.youtube.com/watch?v=ZruuCzKf70k,"288,625 views"
Felix Blume - Death In Haiti: Funeral Brass Bands & Sounds From Port Au Prince ALBUM REVIEW,https://www.youtube.com/watch?v=43tFabU6610,"68,342 views"
Sleep - The Sciences ALBUM REVIEW,https://www.youtube.com/watch?v=xS9kRoXURvg,"127,387 views"
Weekly Track Roundup: 4/29 (YE VS THE PEOPLE!!!),https://www.youtube.com/watch?v=EYKPQgwDyiI,"357,451 views"
Post Malone - beerbongs & bentleys ALBUM REVIEW,https://www.youtube.com/watch?v=a1olq-lfc-I,"1,598,920 views"
Janelle Monáe - Dirty Computer ALBUM REVIEW,https://www.youtube.com/watch?v=4Way39aUJ4g,"306,030 views"
Panopticon - The Scars of Man on the Once Nameless Wilderness ALBUM REVIEW,https://www.youtube.com/watch?v=vELbNWkvVk0,"86,684 views"
Kimbra - Primal Heart ALBUM REVIEW,https://www.youtube.com/watch?v=2dbrndTCzng,"113,279 views"
Daniel Avery - Song For Alpha ALBUM REVIEW,https://www.youtube.com/watch?v=jG_1LDtuSJY,"68,812 views"
Weekly Track Roundup: 5/6 (Childish Gambino - This Is America!!!),https://www.youtube.com/watch?v=iUnJJxqzR0w,"688,750 views"
GREAT ALBUMS: April 2018,https://www.youtube.com/watch?v=GZO90eZ8wEs,"204,431 views"
Rae Sremmurd - SR3MM ALBUM REVIEW,https://www.youtube.com/watch?v=GlToEXQO2yc,"487,122 views"
Iceage - Beyondless ALBUM REVIEW,https://www.youtube.com/watch?v=fxDjKGGCYRc,"111,550 views"
Jon Hopkins - Singularity ALBUM REVIEW,https://www.youtube.com/watch?v=cX9qqFGrDX4,"143,818 views"
Weekly Track Roundup: 5/13 (André 3000 Is Back!!!),https://www.youtube.com/watch?v=OgJkBKiIVsM,"230,882 views"
"YUNOREVIEW: May 2018 (Dr. Octagon, The Body, Smokepurpp, Tinashe)",https://www.youtube.com/watch?v=EsAxL7d-aCE,"179,286 views"
Playboi Carti - Die Lit ALBUM REVIEW,https://www.youtube.com/watch?v=eXm3ODioS80,"1,541,311 views"
Beach House - 7 ALBUM REVIEW,https://www.youtube.com/watch?v=nWcEHLFmKdE,"240,494 views"
Arctic Monkeys - Tranquility Base Hotel + Casino ALBUM REVIEW,https://www.youtube.com/watch?v=uNAm2pFDgBA,"739,098 views"
Ski Mask the Slump God - Beware the Book of Eli MIXTAPE REVIEW,https://www.youtube.com/watch?v=X0ACL1CRIKs,"483,660 views"
"I'M GOING ON TOUR (2018, EAST COAST)",https://www.youtube.com/watch?v=cgk8KoiuEeo,"54,550 views"
Frank Ocean - Endless REDUX REVIEW,https://www.youtube.com/watch?v=J6CCJNs-Iso,"568,902 views"
"Weekly Track Roundup: 5/20 (Death Grips, Lil Peep, KKB, Jay Rock, Big Shaq)",https://www.youtube.com/watch?v=zGaNfx3aTME,"306,334 views"
TND Podcast #60: Worst Rappers in the Game 2018 ft. D. Respect,https://www.youtube.com/watch?v=h9SlF00t-is,"239,920 views"
Courtney Barnett - Tell Me How You Really Feel ALBUM REVIEW,https://www.youtube.com/watch?v=GkeHYp7MASY,"126,923 views"
Parquet Courts - Wide Awake! ALBUM REVIEW,https://www.youtube.com/watch?v=4ZZREmYnygU,"326,620 views"
Nav's Reckless: NOT GOOD,https://www.youtube.com/watch?v=m1EiUEIdMr4,"839,504 views"
Mark Kozelek - Mark Kozelek ALBUM REVIEW,https://www.youtube.com/watch?v=HMIUSLOR350,"101,863 views"
Lil B - Platinum Flame MIXTAPE REVIEW,https://www.youtube.com/watch?v=cFanGXSGDWA,"167,089 views"
Weekly Track Roundup: 5/27 (Drake and Death Grips!!!),https://www.youtube.com/watch?v=-Uu_cTA9igI,"224,944 views"
Pusha T - DAYTONA ALBUM REVIEW,https://www.youtube.com/watch?v=z605Rm7lFTM,"1,147,890 views"
Park Jiha - Communion ALBUM REVIEW,https://www.youtube.com/watch?v=icib8b4GYlI,"56,913 views"
BTS - Love Yourself 轉 'Tear' ALBUM REVIEW,https://www.youtube.com/watch?v=KmLvOn-f5Oo,"414,105 views"
A$AP Rocky - Testing ALBUM REVIEW,https://www.youtube.com/watch?v=1C33F3MAGuU,"909,072 views"
NIKI - Zephyr ALBUM REVIEW,https://www.youtube.com/watch?v=GO_hwQqCDZo,"110,492 views"
Weekly Track Roundup: 6/3 (NEW GORILLAZ! Rosalía is back!),https://www.youtube.com/watch?v=xv_MT5Dg-5I,"271,980 views"
Kanye West - ye ALBUM REVIEW,https://www.youtube.com/watch?v=ixElcxn6PlQ,"2,888,884 views"
Juice WRLD - Goodbye & Good Riddance ALBUM REVIEW,https://www.youtube.com/watch?v=lZp0ZTzHCuQ,"678,373 views"
Oneohtrix Point Never - Age Of ALBUM REVIEW,https://www.youtube.com/watch?v=CV1Ybh8v21k,"110,561 views"
Father John Misty - God's Favorite Customer ALBUM REVIEW,https://www.youtube.com/watch?v=34oyVszwnJk,"277,283 views"
Ghost - Prequelle ALBUM REVIEW,https://www.youtube.com/watch?v=-L2Xv5-EmUo,"383,405 views"
"Weekly Track Roundup: 6/10 (Jay Rock, Gorillaz, DeJ Loaf, Interpol, and More!)",https://www.youtube.com/watch?v=Dr_9maz2Dwo,"193,510 views"
KIDS SEE GHOSTS - Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=9rkFbKVownA,"4,406,256 views"
Godsmack's When Legends Rise: NOT GOOD,https://www.youtube.com/watch?v=SMUocQXGbqc,"507,906 views"
Tierra Whack - Whack World ALBUM REVIEW,https://www.youtube.com/watch?v=DbKWD0CYuX0,"193,259 views"
"YUNOREVIEW: June 2018 (Royce da 5'9"", KYLE, Chvrches, Skee Mask)",https://www.youtube.com/watch?v=cMSJeU79b7Q,"217,542 views"
"Black Thought & 9th Wonder - Streams of Thought, Vol. 1 EP REVIEW",https://www.youtube.com/watch?v=kXkSqBW2wTs,"178,943 views"
Big Ups - Two Parts Together ALBUM REVIEW,https://www.youtube.com/watch?v=paETFHcjTUg,"58,069 views"
Tropical [Frick] Storm - A Laughing Death in Meatspace ALBUM REVIEW,https://www.youtube.com/watch?v=tu41W2j52OY,"138,303 views"
LUMP - Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=uOLb73_zgVg,"74,809 views"
Bladee - Red Light ALBUM REVIEW,https://www.youtube.com/watch?v=FJwmTnjDkrI,"367,923 views"
SIRI PICKS THE BEST ALBUMS AGAIN,https://www.youtube.com/watch?v=t5icHzLpmxE,"1,819,384 views"
Nas - Nasir ALBUM REVIEW,https://www.youtube.com/watch?v=_LEQYT-ffsM,"526,201 views"
SOPHIE - Oil of Every Pearl's Un-Insides ALBUM REVIEW,https://www.youtube.com/watch?v=XyB3yOo81cU,"581,132 views"
Rico Nasty - Nasty ALBUM REVIEW,https://www.youtube.com/watch?v=t7-aROT2eqo,"180,910 views"
Death Grips - Year of the Snitch ALBUM REVIEW,https://www.youtube.com/watch?v=ynCFF7DWHmI,"1,061,510 views"
Freddie Gibbs - Freddie MIXTAPE REVIEW,https://www.youtube.com/watch?v=E7uoajRW7sM,"150,825 views"
"Weekly Track Roundup: 7/1 (IDK, Paul McCartney, Iglooghost, Ariana Grande)",https://www.youtube.com/watch?v=Hbp6ubymZjU,"190,128 views"
Nine Inch Nails - Bad Witch ALBUM REVIEW,https://www.youtube.com/watch?v=5mifHOOfcE8,"227,192 views"
Drake - Scorpion ALBUM REVIEW,https://www.youtube.com/watch?v=ljtIQkFRL1g,"2,657,809 views"
Jay Rock - Redemption ALBUM REVIEW,https://www.youtube.com/watch?v=67l6E8PVoFI,"295,519 views"
Gorillaz - The Now Now ALBUM REVIEW,https://www.youtube.com/watch?v=DPHYLnhPRqw,"696,259 views"
Kamasi Washington - Heaven and Earth ALBUM REVIEW,https://www.youtube.com/watch?v=yP6b02-qSlA,"180,618 views"
Vein - Errorzone ALBUM REVIEW,https://www.youtube.com/watch?v=w7PFQHSOmLY,"126,666 views"
Weekly Track Roundup: 7/8 (NEW BROCKHAMPTON! 1999 WILDFIRE!),https://www.youtube.com/watch?v=0Uiw2oWbKIw,"194,516 views"
Teyana Taylor - K.T.S.E. ALBUM REVIEW,https://www.youtube.com/watch?v=aRSdeuF9qiE,"194,245 views"
The Carters - Everything Is Love ALBUM REVIEW,https://www.youtube.com/watch?v=GXcTZuZbiOE,"318,398 views"
Zeal & Ardor - Stranger Fruit ALBUM REVIEW,https://www.youtube.com/watch?v=provbgYpk5o,"159,528 views"
FAV ALBUMS OF 2018 (so far),https://www.youtube.com/watch?v=FXvu9BHKG4Y,"619,941 views"
Florence + The Machine - High As Hope ALBUM REVIEW,https://www.youtube.com/watch?v=RIf2tJqrGXI,"179,870 views"
Weekly Track Roundup: 7/15 (Childish Gambino Summer Songs!),https://www.youtube.com/watch?v=XDJORghvE64,"261,980 views"
serpentwithfeet - soil ALBUM REVIEW,https://www.youtube.com/watch?v=rBfnUffVx-8,"108,435 views"
Deafheaven - Ordinary Corrupt Human Love ALBUM REVIEW,https://www.youtube.com/watch?v=pAmg0NYX0GI,"185,751 views"
Haru Nemuri - Haru to Shura ALBUM REVIEW,https://www.youtube.com/watch?v=O5VtHXdfZPM,"231,067 views"
Snail Mail - Lush ALBUM REVIEW,https://www.youtube.com/watch?v=OWDogwWqb_A,"173,236 views"
"YUNOREVIEW: July 2018 (BlocBoy JB, Jorja Smith, Chromeo, Mike Shinoda)",https://www.youtube.com/watch?v=pr1-OuxjrAo,"214,339 views"
"VINYL UPDATE: 7-22-18 (Lil Pump, Boris, Captain Beefheart, Kero Kero Bonito)",https://www.youtube.com/watch?v=pao9YD2S0d8,"162,763 views"
Weekly Track Roundup: 7/22 (4 New Chance The Rapper Songs!),https://www.youtube.com/watch?v=KBZFrj58M0I,"241,768 views"
Dirty Projectors - Lamp Lit Prose ALBUM REVIEW,https://www.youtube.com/watch?v=gmGaEVWYiJo,"69,688 views"
Busdriver - Electricity is on our Side ALBUM REVIEW,https://www.youtube.com/watch?v=exmYWItj-YY,"125,108 views"
The Internet - Hive Mind ALBUM REVIEW,https://www.youtube.com/watch?v=O3GBsa1-dKs,"196,383 views"
88rising - Head in the Clouds ALBUM REVIEW,https://www.youtube.com/watch?v=fCL9gKzQrz4,"342,180 views"
Melody's Echo Chamber - Bon Voyage ALBUM REVIEW,https://www.youtube.com/watch?v=gKPkQv_aLzY,"99,479 views"
"Weekly Track Roundup: 7/29 (DJ Khaled, Charli XCX, Logic, Brockhampton + More!)",https://www.youtube.com/watch?v=_Tmvng6Cd3M,"241,574 views"
Denzel Curry - TA13OO ALBUM REVIEW,https://www.youtube.com/watch?v=nDZqxWjRLCU,"1,503,969 views"
Let's Eat Grandma - I'm All Ears ALBUM REVIEW,https://www.youtube.com/watch?v=rTb8Kcs89mk,"109,117 views"
15 Albums I Wish I Reviewed,https://www.youtube.com/watch?v=iSEfSwPsMNE,"628,940 views"
James Ferraro - Four Pieces for Mirai EP REVIEW,https://www.youtube.com/watch?v=5zf-_mQYwu8,"72,379 views"
"Weekly Track Roundup: 8/5 (Future, Robyn, Interpol, Zayn)",https://www.youtube.com/watch?v=uQAu5T7Ct6s,"154,740 views"
Travis Scott - Astroworld ALBUM REVIEW,https://www.youtube.com/watch?v=t4RjOz8dKro,"2,535,797 views"
Talking Heads: Worst to Best,https://www.youtube.com/watch?v=vggLspSf7tw,"611,017 views"
YG - Stay Dangerous ALBUM REVIEW,https://www.youtube.com/watch?v=HCF5ZNTsce4,"207,718 views"
Mac Miller - Swimming ALBUM REVIEW,https://www.youtube.com/watch?v=UgwPxFUUg94,"906,773 views"
Imperial Triumphant - Vile Luxury ALBUM REVIEW,https://www.youtube.com/watch?v=IX5QmxD9kVE,"101,055 views"
GREAT ALBUMS: July (+ August so far) 2018,https://www.youtube.com/watch?v=e3AZwLk0Was,"201,684 views"
Weekly Track Roundup: 8/12 (NEW KANYE - XTCY),https://www.youtube.com/watch?v=xkzvHoIcyj4,"244,504 views"
"Valee - GOOD Job, You Found Me EP REVIEW",https://www.youtube.com/watch?v=7v0mYN2k16g,"103,684 views"
Nicki Minaj - Queen ALBUM REVIEW,https://www.youtube.com/watch?v=knKmh_wfOOQ,"565,893 views"
HMLTD - Hate Music Last Time Delete EP REVIEW,https://www.youtube.com/watch?v=Wo4tybjxZa8,"143,465 views"
Trippie Redd - Life's a Trip ALBUM REVIEW,https://www.youtube.com/watch?v=WgSPTczwVbQ,"451,706 views"
Iglooghost - Clear Tamei / Steel Mogu EP REVIEW,https://www.youtube.com/watch?v=nFM1sCBx9do,"175,552 views"
Weekly Track Roundup: 8/19 (The 1975's WORST Song?),https://www.youtube.com/watch?v=LjggyGWPtzM,"194,761 views"
"YUNOREVIEW: August 2018 (Aminé, Panic! at the Disco, Dance Gavin Dance)",https://www.youtube.com/watch?v=bhRXWcgHckI,"274,808 views"
Young Thug - Slime Language COMPILATION REVIEW,https://www.youtube.com/watch?v=7Z65GoMcY04,"273,419 views"
Mitski - Be the Cowboy ALBUM REVIEW,https://www.youtube.com/watch?v=Rok6VEyNoFU,"271,707 views"
Ariana Grande - Sweetener ALBUM REVIEW,https://www.youtube.com/watch?v=OxeoGczp0Qg,"479,106 views"
Louis Cole - Time ALBUM REVIEW,https://www.youtube.com/watch?v=BEDSulIgCQc,"107,600 views"
"Weekly Track Roundup: 8/26 (Logic, YBN Cordae, Disclosure, Haru Nemuri)",https://www.youtube.com/watch?v=cirgk7EBE3Y,"185,448 views"
Hermit and the Recluse - Orpheus vs. the Sirens ALBUM REVIEW,https://www.youtube.com/watch?v=5wzAij917v4,"163,230 views"
Rap Is Emo (Hip Hop's Sensitive New Wave),https://www.youtube.com/watch?v=tHMY3JKSEoo,"248,765 views"
Oh Sees - Smote Reverser ALBUM REVIEW,https://www.youtube.com/watch?v=N0VWqq5BPlc,"114,785 views"
Blood Orange - Negro Swan ALBUM REVIEW,https://www.youtube.com/watch?v=KMc_N5ziha0,"293,280 views"
Interpol - Marauder ALBUM REVIEW,https://www.youtube.com/watch?v=gJltJ5WeGvA,"179,020 views"
The Best Kids See Ghosts Cover Album Imaginable | It Came From Bandcamp,https://www.youtube.com/watch?v=5T_sTOTUGWc,"261,255 views"
"Weekly Track Roundup: 9/2 (6ix9ine, milo, Greta Van Fleet, Rico Nasty, and more!)",https://www.youtube.com/watch?v=WVQQmNRE_Bk,"176,691 views"
Eminem - Kamikaze ALBUM REVIEW,https://www.youtube.com/watch?v=J34qpusEXK4,"2,156,329 views"
George Clanton - Slide ALBUM REVIEW,https://www.youtube.com/watch?v=-2Neevd-Low,"154,164 views"
IDLES - Joy as an Act of Resistance. ALBUM REVIEW,https://www.youtube.com/watch?v=4i2PpkVGQNQ,"563,766 views"
Armand Hammer - Paraffin ALBUM REVIEW,https://www.youtube.com/watch?v=PBAuMgx3uwk,"182,293 views"
Okonkolo - Cantos ALBUM REVIEW,https://www.youtube.com/watch?v=UoAAk3tRb-g,"56,034 views"
"Weekly Track Roundup: 9/9 (Kanye West & Lil Pump, Logic, Julia Holter)",https://www.youtube.com/watch?v=SSxrH4m9xqk,"196,808 views"
Thou - Magus ALBUM REVIEW,https://www.youtube.com/watch?v=idIoNJQGrAg,"71,309 views"
"YUNOREVIEW: September 2018 (Troye Sivan, Choker, Paul McCartney, Alice in Chains)",https://www.youtube.com/watch?v=bPV43b1N32g,"221,848 views"
$uicideBoy$ - I Want to Die in New Orleans ALBUM REVIEW,https://www.youtube.com/watch?v=u0q5KiNtTbE,"584,700 views"
Yves Tumor - Safe in the Hands of Love ALBUM REVIEW,https://www.youtube.com/watch?v=i4BoYm405Zk,"146,400 views"
Russ - Zoo ALBUM REVIEW,https://www.youtube.com/watch?v=18NbdIPrMLo,"420,268 views"
Weekly Track Roundup: 9/16 (Eminem's KILLSHOT),https://www.youtube.com/watch?v=Wrm_ADic05Y,"268,395 views"
Aphex Twin - Collapse EP REVIEW,https://www.youtube.com/watch?v=xedn_lbTJzo,"255,053 views"
Noname - Room 25 ALBUM REVIEW,https://www.youtube.com/watch?v=NvbzLQbLShE,"301,504 views"
6LACK - East Atlanta Love Letter ALBUM REVIEW,https://www.youtube.com/watch?v=gHCD_yZlqBA,"270,096 views"
Spiritualized - And Nothing Hurt ALBUM REVIEW,https://www.youtube.com/watch?v=GN5tigKpQ9M,"86,338 views"
Guerilla Toss - Twisted Crystal ALBUM REVIEW,https://www.youtube.com/watch?v=57r3E3XRNRk,"81,930 views"
"Weekly Track Roundup: 9/23 (Lil Peep & XXXTentacion, Brockhampton, Lana Del Rey)",https://www.youtube.com/watch?v=5x0LjJBRsuk,"248,810 views"
BROCKHAMPTON - iridescence ALBUM REVIEW,https://www.youtube.com/watch?v=E4csHqVYJXo,"979,452 views"
milo - budding ornithologists are weary of tired analogies ALBUM REVIEW,https://www.youtube.com/watch?v=MSivWA97EdQ,"126,612 views"
Hozier - Nina Cried Power EP REVIEW,https://www.youtube.com/watch?v=gg0jnJwce3w,"167,897 views"
JMSN - Velvet ALBUM REVIEW,https://www.youtube.com/watch?v=BbtNEZizabs,"72,650 views"
GREAT ALBUMS: September 2018,https://www.youtube.com/watch?v=cLBp15wFKkE,"199,300 views"
"Weekly Track Roundup: 9/30 (Lady Gaga & Bradley Cooper, Muse, Kodak Black, BBNG)",https://www.youtube.com/watch?v=GlTGDXpFiHE,"159,775 views"
Lupe Fiasco - DROGAS Wave ALBUM REVIEW,https://www.youtube.com/watch?v=LbhRrs9mQcw,"294,599 views"
Lil Wayne - Tha Carter V ALBUM REVIEW,https://www.youtube.com/watch?v=EHNTRu_ocH4,"807,703 views"
Tim Hecker - Konoyo ALBUM REVIEW,https://www.youtube.com/watch?v=c_oRpnnMVIs,"100,744 views"
Kero Kero Bonito - Time 'n' Place ALBUM REVIEW,https://www.youtube.com/watch?v=ErQy1u8wT6g,"363,732 views"
Logic - YSIV ALBUM REVIEW,https://www.youtube.com/watch?v=9NYrsLKHDvg,"683,475 views"
"Weekly Track Roundup: 10/7 (Jaden Smith, Anderson .Paak, 6ix9ine, Charli XCX)",https://www.youtube.com/watch?v=k4CPORq9x7M,"219,193 views"
twenty one pilots - Trench ALBUM REVIEW,https://www.youtube.com/watch?v=GTuTUfMe64Q,"1,046,817 views"
Marissa Nadler - For My Crimes ALBUM REVIEW,https://www.youtube.com/watch?v=r_WKzCe2Tc0,"49,755 views"
Behemoth - I Loved You at Your Darkest ALBUM REVIEW,https://www.youtube.com/watch?v=EFnXxL8sJ74,"170,893 views"
Sheck Wes - Mudboy ALBUM REVIEW,https://www.youtube.com/watch?v=vmOjFuDulwY,"329,127 views"
Lil Baby & Gunna's Drip Harder: NOT GOOD,https://www.youtube.com/watch?v=Xl5r-2xMQb0,"623,801 views"
Horrendous - Idol ALBUM REVIEW,https://www.youtube.com/watch?v=Sh1JemfxBkc,"186,806 views"
Weekly Track Roundup: 10/14 (Drake Goes Latin Pop w/ Bad Bunny),https://www.youtube.com/watch?v=4DU4iW4BBzQ,"205,225 views"
Clarence Clarity - Think: Peace ALBUM REVIEW,https://www.youtube.com/watch?v=mFXDzNcsUcg,"83,780 views"
Quavo - Quavo Huncho ALBUM REVIEW,https://www.youtube.com/watch?v=x28E4mYBdwI,"425,306 views"
City Morgue - Vol. 1: Hell or High Water ALBUM REVIEW,https://www.youtube.com/watch?v=pLjeA3MdYHA,"200,663 views"
Polyphia - New Levels New Devils ALBUM REVIEW,https://www.youtube.com/watch?v=fdryZIr7Cp4,"328,560 views"
High on Fire - Electric Messiah ALBUM REVIEW,https://www.youtube.com/watch?v=ORMZmOHPpWQ,"89,997 views"
"Weekly Track Roundup: 10/21 (Post Malone, Lil Peep, Joji, The 1975)",https://www.youtube.com/watch?v=v5xXGsufPic,"239,779 views"
Future & Juice WRLD - WRLD on Drugs ALBUM REVIEW,https://www.youtube.com/watch?v=9Ibaafl2_-I,"445,310 views"
Open Mike Eagle - What Happens When I Try to Relax EP REVIEW,https://www.youtube.com/watch?v=0lapNx5xza8,"104,675 views"
Little Big - Antipositive Part 2 (MINI) ALBUM REVIEW,https://www.youtube.com/watch?v=oCYzQoqadRI,"97,318 views"
Lil Yachty - Nuthin' 2 Prove ALBUM REVIEW,https://www.youtube.com/watch?v=-n60eP_iDvw,"484,355 views"
"YUNOREVIEW: October 2018 (Ghostmane, YBN, Animal Collective, Chief Keef)",https://www.youtube.com/watch?v=DIvhuTE9jeI,"235,069 views"
"Weekly Track Roundup: 10/28 (Tyler The Creator, Cardi B, Takeoff, AFI, Gerard Way)",https://www.youtube.com/watch?v=aB82w8SdQvg,"199,566 views"
Greta Van Fleet's Anthem of the Peaceful Army: NOT GOOD,https://www.youtube.com/watch?v=m89uoXuylag,"1,043,911 views"
Joji - Ballads 1 ALBUM REVIEW,https://www.youtube.com/watch?v=9UPA4YgRVhU,"959,556 views"
Kurt Vile - Bottle It In ALBUM REVIEW,https://www.youtube.com/watch?v=cEkJziOSNzs,"106,212 views"
Current 93 - The Light Is Leaving Us All ALBUM REVIEW,https://www.youtube.com/watch?v=Nev2-f2cfjo,"116,781 views"
Daughters - You Won't Get What You Want ALBUM REVIEW,https://www.youtube.com/watch?v=DO5pcLp8-HM,"1,177,062 views"
Julia Holter - Aviary ALBUM REVIEW,https://www.youtube.com/watch?v=iWiKSNULvPc,"106,146 views"
GREAT ALBUMS: October 2018,https://www.youtube.com/watch?v=Ccq9Eu8bojY,"238,171 views"
"Weekly Track Roundup: 11/4 (Carly Rae Jepsen, Slipknot, Ariana Grande, Poppy)",https://www.youtube.com/watch?v=JZIZHYRoRaI,"196,417 views"
Vince Staples - FM! ALBUM REVIEW,https://www.youtube.com/watch?v=zlmRdQanHlc,"435,536 views"
Rosalía - El mal querer ALBUM REVIEW,https://www.youtube.com/watch?v=E93gYPKfC8U,"304,145 views"
Poppy - Am I a Girl? ALBUM REVIEW,https://www.youtube.com/watch?v=lqax_kwYL3A,"299,038 views"
"Curren$y, Freddie Gibbs & The Alchemist - Fetti ALBUM REVIEW",https://www.youtube.com/watch?v=sPloNY4dmnc,"199,611 views"
Takeoff - The Last Rocket ALBUM REVIEW,https://www.youtube.com/watch?v=tPU_qMbBPTY,"272,987 views"
"Weekly Track Roundup: 11/11 (Earl Sweatshirt, K/DA, J.I.D & J. Cole, Anderson .Paak)",https://www.youtube.com/watch?v=_VopAZBC4Ok,"221,192 views"
Metro Boomin - Not All Heroes Wear Capes ALBUM REVIEW,https://www.youtube.com/watch?v=oHIXPOHr6JI,"461,586 views"
Sun Kil Moon - This Is My Dinner ALBUM REVIEW,https://www.youtube.com/watch?v=e4zQHNTEqEw,"117,520 views"
Imagine Dragons' Origins: NOT GOOD,https://www.youtube.com/watch?v=5vXVnzY_zn4,"1,356,922 views"
Jeffrey Lewis - Works by Tuli Kupferberg (1923​-​2010) ALBUM REVIEW,https://www.youtube.com/watch?v=Dmom8_-isQA,"54,791 views"
"Lil Peep - Come Over When You're Sober, Pt. 2 ALBUM REVIEW",https://www.youtube.com/watch?v=ZuiTDmMu01c,"526,545 views"
"Weekly Track Roundup: 11/18 (J Balvin, Chainsmokers, Hozier, Big K.R.I.T.)",https://www.youtube.com/watch?v=r3GwDof1cU4,"144,957 views"
Action Bronson - White Bronco ALBUM REVIEW,https://www.youtube.com/watch?v=n5Pehmoo-SE,"191,436 views"
Anderson .Paak - Oxnard ALBUM REVIEW,https://www.youtube.com/watch?v=tIWTYmVCs9c,"604,204 views"
Jaden Smith - The Sunset Tapes: A Cool Tape Story ALBUM REVIEW,https://www.youtube.com/watch?v=r0kBjptl8_0,"538,429 views"
"VINYL UPDATE: 11-22-18 (Death Grips, Idles, Unkle Adams, Big K.R.I.T.)",https://www.youtube.com/watch?v=Zd4SioCs6mQ,"146,865 views"
Trippie Redd - A Love Letter to You 3 MIXTAPE REVIEW,https://www.youtube.com/watch?v=I9YcGpehDnk,"422,411 views"
Muse - Simulation Theory ALBUM REVIEW,https://www.youtube.com/watch?v=EJjG_aK0tIU,"304,440 views"
"Weekly Track Roundup: 11/25 (A$AP Rocky, Billie Eilish, Vic Mensa, Weezer)",https://www.youtube.com/watch?v=a3FOOK8rjfo,"166,973 views"
"YUNOREVIEW: November 2018 (Low, Black Eyed Peas, Thom Yorke, Mick Jenkins)",https://www.youtube.com/watch?v=fvJc33l7Dhc,"263,730 views"
"Tyler, the Creator - Music Inspired by Illumination & Dr. Seuss' The Grinch EP REVIEW",https://www.youtube.com/watch?v=bljZyA60Qmc,"418,390 views"
6ix9ine - Dummy Boy ALBUM REVIEW,https://www.youtube.com/watch?v=fpnn6UuKUZU,"1,252,218 views"
Onyx Collective - Lower East Suite Part Three ALBUM REVIEW,https://www.youtube.com/watch?v=ztTCkWZ1qko,"54,048 views"
J.I.D - DiCaprio 2 ALBUM REVIEW,https://www.youtube.com/watch?v=HgUsQKCw7Wo,"703,119 views"
"Weekly Track Roundup: 12/2 (Grimes, Jay Rock, Arctic Monkeys, Skrillex)",https://www.youtube.com/watch?v=Dg3EqzHV7nQ,"194,645 views"
Kai Whiston - Kai Whiston Bitch ALBUM REVIEW,https://www.youtube.com/watch?v=sh7znEb3TQg,"87,340 views"
Earl Sweatshirt - Some Rap Songs ALBUM REVIEW,https://www.youtube.com/watch?v=G6em044hErc,"1,359,301 views"
The 1975 - A Brief Inquiry Into Online Relationships ALBUM REVIEW,https://www.youtube.com/watch?v=NBPPffw84r4,"401,948 views"
Ski Mask the Slump God - Stokeley ALBUM REVIEW,https://www.youtube.com/watch?v=qaD2eyTJoj0,"567,891 views"
XXXTentacion - Skins ALBUM REVIEW,https://www.youtube.com/watch?v=A38GRCfbJkw,"1,107,177 views"
61st Grammy Awards Picks & Predictions!,https://www.youtube.com/watch?v=VozueZjxlic,"364,472 views"
"Black Thought & Salaam Remi - Streams of Thought, Vol. 2 EP REVIEW",https://www.youtube.com/watch?v=QxqCaR0jFQU,"113,744 views"
Soap&Skin - From Gas to Solid / You Are My Friend ALBUM REVIEW,https://www.youtube.com/watch?v=jVCFinUjUrU,"60,947 views"
Meek Mill - Championships ALBUM REVIEW,https://www.youtube.com/watch?v=0RX4a0htqGE,"288,809 views"
Honorable Mentions of 2018,https://www.youtube.com/watch?v=NFCN0tOZ4UE,"390,782 views"
Top 10 Music Memes of 2018,https://www.youtube.com/watch?v=sHNjyrzkxgY,"656,030 views"
Top 15 EPs of 2018,https://www.youtube.com/watch?v=oQ28ZolgeaI,"419,314 views"
10 Worst Singles of 2018,https://www.youtube.com/watch?v=6YLcTdaNYPw,"1,099,249 views"
10 Worst Albums of 2018,https://www.youtube.com/watch?v=DniRzLNzxcc,"1,624,221 views"
Top 50 Singles of 2018,https://www.youtube.com/watch?v=vTr99X6Nh74,"655,706 views"
Top 50 Albums of 2018,https://www.youtube.com/watch?v=jhpP8YKjtTQ,"1,308,393 views"
The Postal Service - Give Up ALBUM REVIEW,https://www.youtube.com/watch?v=fexnCtc5_BI,"300,258 views"
Sleater-Kinney - The Woods ALBUM REVIEW,https://www.youtube.com/watch?v=P_VJMHhM6v0,"162,103 views"
Cannibal Ox - The Cold Vein ALBUM REVIEW,https://www.youtube.com/watch?v=PAkj5yAUFno,"178,268 views"
Burial - Untrue ALBUM REVIEW,https://www.youtube.com/watch?v=3d1rxJTIJX8,"348,991 views"
System of a Down - Toxicity ALBUM REVIEW,https://www.youtube.com/watch?v=-jI1ofec02A,"1,053,981 views"
Albums I'm Anticipating In 2019!!!,https://www.youtube.com/watch?v=FBrhTigkhM8,"653,356 views"
21 Savage - I Am Greater Than I Was ALBUM REVIEW,https://www.youtube.com/watch?v=cY27XD0ZRho,"703,669 views"
